Thu Jun  8 20:53:24 2017 Train the 3D-ConvNet on UT-Interaction dataset set1 from scratch! 
-------------------------------------------------------------------------
---------------------------- RUN 0 ------------------------------
-------------------------------------------------------------------------
****************************************
current sequence is 1
****************************************
seq: 1, epoch: 0, step: 0, training: 0.25, loss_tr: 1.79129, loss_t: 1.78948, testing: 0.166667, t2y: 0.333333
seq: 3, epoch: 1, step: 90, training: 0.5625, loss_tr: 1.4455, loss_t: 1.7704, testing: 0.333333, t2y: 0.666667
seq: 3, epoch: 1, step: 100, training: 0.5, loss_tr: 1.21257, loss_t: 1.15522, testing: 0.5, t2y: 0.666667
seq: 3, epoch: 1, step: 110, training: 0.4375, loss_tr: 0.972161, loss_t: 0.920046, testing: 0.666667, t2y: 0.833333
seq: 3, epoch: 1, step: 120, training: 0.8125, loss_tr: 0.85983, loss_t: 0.908033, testing: 0.5, t2y: 0.833333
seq: 3, epoch: 1, step: 130, training: 0.75, loss_tr: 0.766646, loss_t: 0.877402, testing: 0.666667, t2y: 0.833333
seq: 3, epoch: 1, step: 140, training: 0.6875, loss_tr: 0.776016, loss_t: 0.947618, testing: 0.666667, t2y: 1
seq: 3, epoch: 1, step: 150, training: 0.8125, loss_tr: 0.466969, loss_t: 0.686053, testing: 0.666667, t2y: 1
seq: 3, epoch: 2, step: 160, training: 0.8125, loss_tr: 0.497811, loss_t: 0.414078, testing: 0.833333, t2y: 1
seq: 3, epoch: 2, step: 170, training: 0.625, loss_tr: 0.92743, loss_t: 0.799722, testing: 0.833333, t2y: 0.833333
seq: 3, epoch: 2, step: 180, training: 0.625, loss_tr: 0.67736, loss_t: 0.792303, testing: 0.833333, t2y: 0.833333
seq: 3, epoch: 2, step: 190, training: 1, loss_tr: 0.31554, loss_t: 0.556945, testing: 0.833333, t2y: 1
seq: 3, epoch: 2, step: 200, training: 1, loss_tr: 0.348728, loss_t: 0.26195, testing: 1, t2y: 1
seq: 3, epoch: 2, step: 210, training: 0.75, loss_tr: 0.687801, loss_t: 0.844995, testing: 0.833333, t2y: 0.833333
seq: 3, epoch: 2, step: 220, training: 0.875, loss_tr: 0.449361, loss_t: 0.284174, testing: 0.833333, t2y: 1
seq: 3, epoch: 2, step: 230, training: 0.9375, loss_tr: 0.215674, loss_t: 0.199475, testing: 1, t2y: 1
seq: 3, epoch: 3, step: 240, training: 1, loss_tr: 0.0514973, loss_t: 0.715615, testing: 0.833333, t2y: 1
seq: 3, epoch: 3, step: 250, training: 1, loss_tr: 0.0844047, loss_t: 0.7427, testing: 0.666667, t2y: 1
seq: 3, epoch: 3, step: 260, training: 0.9375, loss_tr: 0.585095, loss_t: 0.541198, testing: 0.666667, t2y: 1
seq: 3, epoch: 3, step: 270, training: 1, loss_tr: 0.0556794, loss_t: 0.269039, testing: 0.833333, t2y: 1
seq: 3, epoch: 3, step: 280, training: 1, loss_tr: 0.0754403, loss_t: 0.328272, testing: 0.833333, t2y: 1
seq: 3, epoch: 3, step: 290, training: 0.9375, loss_tr: 0.269738, loss_t: 0.0570545, testing: 1, t2y: 1
seq: 3, epoch: 3, step: 300, training: 1, loss_tr: 0.0873415, loss_t: 0.23014, testing: 0.833333, t2y: 1
seq: 3, epoch: 3, step: 310, training: 0.875, loss_tr: 0.377724, loss_t: 0.763487, testing: 0.666667, t2y: 0.833333
seq: 3, epoch: 4, step: 320, training: 0.9375, loss_tr: 0.339368, loss_t: 0.410278, testing: 0.666667, t2y: 0.833333
seq: 3, epoch: 4, step: 330, training: 1, loss_tr: 0.0447434, loss_t: 0.325781, testing: 0.833333, t2y: 1
seq: 3, epoch: 4, step: 340, training: 0.9375, loss_tr: 0.331931, loss_t: 1.11427, testing: 0.833333, t2y: 1
seq: 3, epoch: 4, step: 350, training: 1, loss_tr: 0.00484195, loss_t: 0.852929, testing: 0.666667, t2y: 0.833333
seq: 3, epoch: 4, step: 360, training: 0.9375, loss_tr: 0.186866, loss_t: 2.15759, testing: 0.333333, t2y: 0.833333
seq: 3, epoch: 4, step: 370, training: 1, loss_tr: 0.00852734, loss_t: 0.552733, testing: 0.833333, t2y: 1
seq: 3, epoch: 4, step: 380, training: 1, loss_tr: 0.0207265, loss_t: 0.326614, testing: 0.833333, t2y: 0.833333
seq: 3, epoch: 4, step: 390, training: 1, loss_tr: 0.000319083, loss_t: 0.071128, testing: 1, t2y: 1
seq: 3, epoch: 5, step: 400, training: 1, loss_tr: 0.000100752, loss_t: 1.94269, testing: 0.833333, t2y: 0.833333
seq: 3, epoch: 5, step: 410, training: 1, loss_tr: 0.0340932, loss_t: 1.93429, testing: 0.833333, t2y: 0.833333
seq: 3, epoch: 5, step: 420, training: 0.875, loss_tr: 0.313566, loss_t: 0.654733, testing: 0.833333, t2y: 0.833333
seq: 3, epoch: 5, step: 430, training: 1, loss_tr: 0.00688977, loss_t: 0.157166, testing: 1, t2y: 1
seq: 3, epoch: 5, step: 440, training: 1, loss_tr: 0.0318039, loss_t: 0.652928, testing: 0.833333, t2y: 0.833333
seq: 3, epoch: 5, step: 450, training: 1, loss_tr: 0.012585, loss_t: 0.714868, testing: 0.666667, t2y: 0.833333
seq: 3, epoch: 5, step: 460, training: 1, loss_tr: 0.284243, loss_t: 1.01899, testing: 0.666667, t2y: 0.666667
seq: 3, epoch: 5, step: 470, training: 1, loss_tr: 0.00428464, loss_t: 0.358544, testing: 0.833333, t2y: 1
seq: 3, epoch: 6, step: 480, training: 1, loss_tr: 0.171792, loss_t: 0.319426, testing: 0.833333, t2y: 1
seq: 3, epoch: 6, step: 490, training: 1, loss_tr: 0.00335884, loss_t: 2.30227, testing: 0.666667, t2y: 0.833333
seq: 3, epoch: 6, step: 500, training: 0.9375, loss_tr: 0.447303, loss_t: 1.15228, testing: 0.833333, t2y: 0.833333
seq: 3, epoch: 6, step: 510, training: 1, loss_tr: 0.101771, loss_t: 0.551004, testing: 0.666667, t2y: 1
 
****************************************
current sequence is 4
****************************************
seq: 4, epoch: 0, step: 0, training: 0.375, loss_tr: 1.79769, loss_t: 1.78691, testing: 0.166667, t2y: 0.333333
seq: 4, epoch: 0, step: 10, training: 0.3125, loss_tr: 1.78361, loss_t: 1.79461, testing: 0.166667, t2y: 0.333333
seq: 4, epoch: 0, step: 20, training: 0.1875, loss_tr: 1.83356, loss_t: 1.78677, testing: 0.166667, t2y: 0.333333
seq: 4, epoch: 0, step: 30, training: 0.375, loss_tr: 1.74108, loss_t: 1.76338, testing: 0.166667, t2y: 0.333333
seq: 4, epoch: 0, step: 40, training: 0.1875, loss_tr: 1.8376, loss_t: 1.72434, testing: 0.333333, t2y: 0.666667
seq: 4, epoch: 0, step: 50, training: 0.375, loss_tr: 1.46345, loss_t: 1.50341, testing: 0.5, t2y: 0.5
seq: 4, epoch: 0, step: 60, training: 0.1875, loss_tr: 1.74802, loss_t: 1.45799, testing: 0.333333, t2y: 0.5
seq: 4, epoch: 0, step: 70, training: 0.5625, loss_tr: 1.07978, loss_t: 1.25215, testing: 0.333333, t2y: 0.5
seq: 4, epoch: 1, step: 80, training: 0.6875, loss_tr: 1.06752, loss_t: 1.20249, testing: 0.5, t2y: 0.666667
seq: 4, epoch: 1, step: 90, training: 0.6875, loss_tr: 0.950236, loss_t: 1.26345, testing: 0.333333, t2y: 0.666667
seq: 4, epoch: 1, step: 100, training: 0.6875, loss_tr: 0.861534, loss_t: 1.12905, testing: 0.5, t2y: 0.833333
seq: 4, epoch: 1, step: 110, training: 0.6875, loss_tr: 0.882402, loss_t: 1.21515, testing: 0.666667, t2y: 0.666667
seq: 4, epoch: 1, step: 120, training: 0.75, loss_tr: 0.564846, loss_t: 1.51563, testing: 0.5, t2y: 0.833333
seq: 4, epoch: 1, step: 130, training: 0.875, loss_tr: 0.607436, loss_t: 1.16565, testing: 0.5, t2y: 0.833333
seq: 4, epoch: 1, step: 140, training: 0.8125, loss_tr: 0.476361, loss_t: 1.30607, testing: 0.5, t2y: 0.833333
seq: 4, epoch: 1, step: 150, training: 0.875, loss_tr: 0.570906, loss_t: 1.35274, testing: 0.666667, t2y: 0.666667
seq: 4, epoch: 2, step: 160, training: 0.9375, loss_tr: 0.248592, loss_t: 2.41297, testing: 0.5, t2y: 0.666667
seq: 4, epoch: 2, step: 170, training: 0.9375, loss_tr: 0.0875138, loss_t: 0.824471, testing: 0.666667, t2y: 0.666667
seq: 4, epoch: 2, step: 180, training: 1, loss_tr: 0.361815, loss_t: 0.601587, testing: 0.666667, t2y: 1
seq: 4, epoch: 2, step: 190, training: 0.75, loss_tr: 0.497728, loss_t: 1.47746, testing: 0.666667, t2y: 0.833333
seq: 4, epoch: 2, step: 200, training: 0.875, loss_tr: 0.373263, loss_t: 0.800711, testing: 0.666667, t2y: 0.833333
seq: 4, epoch: 2, step: 210, training: 0.625, loss_tr: 1.50727, loss_t: 0.799158, testing: 0.5, t2y: 0.833333
seq: 4, epoch: 2, step: 220, training: 0.9375, loss_tr: 0.432606, loss_t: 1.72549, testing: 0.666667, t2y: 0.666667
seq: 4, epoch: 2, step: 230, training: 0.9375, loss_tr: 0.386062, loss_t: 0.439905, testing: 0.833333, t2y: 1
seq: 4, epoch: 3, step: 240, training: 1, loss_tr: 0.0890476, loss_t: 0.528223, testing: 0.833333, t2y: 0.833333
seq: 4, epoch: 3, step: 250, training: 0.875, loss_tr: 0.148464, loss_t: 1.25384, testing: 0.833333, t2y: 0.833333
seq: 4, epoch: 3, step: 260, training: 0.875, loss_tr: 0.317284, loss_t: 0.236059, testing: 1, t2y: 1
seq: 4, epoch: 3, step: 270, training: 1, loss_tr: 0.115902, loss_t: 0.512458, testing: 0.666667, t2y: 1
seq: 4, epoch: 3, step: 280, training: 1, loss_tr: 0.0226859, loss_t: 0.327091, testing: 0.833333, t2y: 1
seq: 4, epoch: 3, step: 290, training: 1, loss_tr: 0.119499, loss_t: 0.294475, testing: 0.833333, t2y: 1
seq: 4, epoch: 3, step: 300, training: 1, loss_tr: 0.0101351, loss_t: 0.241404, testing: 0.833333, t2y: 1
seq: 4, epoch: 3, step: 310, training: 0.9375, loss_tr: 0.227767, loss_t: 0.246677, testing: 1, t2y: 1
seq: 4, epoch: 4, step: 320, training: 0.8125, loss_tr: 0.343611, loss_t: 0.207641, testing: 1, t2y: 1
seq: 4, epoch: 4, step: 330, training: 0.875, loss_tr: 0.251379, loss_t: 1.21331, testing: 0.5, t2y: 0.833333
seq: 4, epoch: 4, step: 340, training: 1, loss_tr: 0.0474145, loss_t: 0.297084, testing: 0.833333, t2y: 1
seq: 4, epoch: 4, step: 350, training: 0.9375, loss_tr: 0.0901418, loss_t: 0.0706478, testing: 1, t2y: 1
seq: 4, epoch: 4, step: 360, training: 1, loss_tr: 0.219398, loss_t: 0.673695, testing: 0.833333, t2y: 1
seq: 4, epoch: 4, step: 370, training: 0.9375, loss_tr: 0.283491, loss_t: 1.93418, testing: 0.666667, t2y: 0.833333
seq: 4, epoch: 4, step: 380, training: 1, loss_tr: 0.0242573, loss_t: 0.0158003, testing: 1, t2y: 1
seq: 4, epoch: 4, step: 390, training: 0.9375, loss_tr: 0.147027, loss_t: 0.330078, testing: 0.833333, t2y: 0.833333
seq: 4, epoch: 5, step: 400, training: 1, loss_tr: 0.0404714, loss_t: 0.301694, testing: 0.833333, t2y: 1
seq: 4, epoch: 5, step: 410, training: 0.8125, loss_tr: 0.837931, loss_t: 0.864286, testing: 0.666667, t2y: 1
seq: 4, epoch: 5, step: 420, training: 0.9375, loss_tr: 0.191766, loss_t: 0.955104, testing: 0.666667, t2y: 0.833333
seq: 4, epoch: 5, step: 430, training: 0.875, loss_tr: 0.34044, loss_t: 0.364585, testing: 0.833333, t2y: 1
seq: 4, epoch: 5, step: 440, training: 1, loss_tr: 0.0888613, loss_t: 0.145575, testing: 1, t2y: 1
seq: 4, epoch: 5, step: 450, training: 1, loss_tr: 0.0273819, loss_t: 0.034285, testing: 1, t2y: 1
seq: 4, epoch: 5, step: 460, training: 0.9375, loss_tr: 0.270943, loss_t: 0.0752445, testing: 1, t2y: 1
 
****************************************
current sequence is 5
****************************************
seq: 5, epoch: 0, step: 0, training: 0.25, loss_tr: 1.77415, loss_t: 1.79135, testing: 0.166667, t2y: 0.333333
seq: 5, epoch: 0, step: 10, training: 0.1875, loss_tr: 1.80816, loss_t: 1.78036, testing: 0.333333, t2y: 0.333333
seq: 5, epoch: 0, step: 20, training: 0.25, loss_tr: 1.7843, loss_t: 1.75765, testing: 0.166667, t2y: 0.333333
seq: 5, epoch: 0, step: 30, training: 0.3125, loss_tr: 1.76229, loss_t: 1.77189, testing: 0.166667, t2y: 0.5
seq: 5, epoch: 0, step: 40, training: 0.5, loss_tr: 1.67463, loss_t: 1.61733, testing: 0.333333, t2y: 0.666667
seq: 5, epoch: 0, step: 50, training: 0.375, loss_tr: 1.60612, loss_t: 1.60079, testing: 0.333333, t2y: 0.5
seq: 5, epoch: 0, step: 60, training: 0.375, loss_tr: 1.65675, loss_t: 1.36229, testing: 0.5, t2y: 0.5
seq: 5, epoch: 0, step: 70, training: 0.5625, loss_tr: 1.37781, loss_t: 1.24495, testing: 0.666667, t2y: 0.833333
seq: 5, epoch: 1, step: 80, training: 0.625, loss_tr: 1.15297, loss_t: 1.25705, testing: 0.5, t2y: 0.833333
seq: 5, epoch: 1, step: 90, training: 0.5625, loss_tr: 1.08174, loss_t: 1.2279, testing: 0.666667, t2y: 0.833333
seq: 5, epoch: 1, step: 100, training: 0.75, loss_tr: 0.902052, loss_t: 1.12978, testing: 0.5, t2y: 0.666667
seq: 5, epoch: 1, step: 110, training: 0.8125, loss_tr: 0.96788, loss_t: 1.20876, testing: 0.666667, t2y: 0.666667
seq: 5, epoch: 1, step: 120, training: 0.8125, loss_tr: 0.698221, loss_t: 1.37455, testing: 0.666667, t2y: 0.833333
seq: 5, epoch: 1, step: 130, training: 0.875, loss_tr: 0.401899, loss_t: 1.27391, testing: 0.666667, t2y: 0.833333
seq: 5, epoch: 1, step: 140, training: 0.8125, loss_tr: 0.401356, loss_t: 1.73689, testing: 0.5, t2y: 0.666667
seq: 5, epoch: 1, step: 150, training: 0.625, loss_tr: 0.931311, loss_t: 1.36231, testing: 0.333333, t2y: 0.666667
seq: 5, epoch: 2, step: 160, training: 0.6875, loss_tr: 1.05284, loss_t: 1.95408, testing: 0.333333, t2y: 0.5
seq: 5, epoch: 2, step: 170, training: 0.75, loss_tr: 0.464438, loss_t: 1.24137, testing: 0.666667, t2y: 0.666667
seq: 5, epoch: 2, step: 180, training: 1, loss_tr: 0.170963, loss_t: 0.955751, testing: 0.833333, t2y: 0.833333
seq: 5, epoch: 2, step: 190, training: 0.8125, loss_tr: 0.265798, loss_t: 1.42284, testing: 0.5, t2y: 0.833333
seq: 5, epoch: 2, step: 200, training: 0.9375, loss_tr: 0.390356, loss_t: 0.803688, testing: 0.833333, t2y: 0.833333
